datetime,close,premium_index,price_change,z_score,position,trade,pnl,equity,drawdown
649,41778.41,,-30.77,-0.152560376,0,,0,1000000,0
650,41794.59,,16.179999999993015,0.044198315559843576,0,,0,1000000,0
651,41911.68,,117.09000000000378,0.46709330168105895,0,,0,1000000,0
652,42056.66,,144.9800000000032,0.5839750890452368,0,,0,1000000,0
653,42150.26,,93.59999999999854,0.36865109353530034,0,,0,1000000,0
654,42155.01,,4.75,-0.003702682,0,,0,1000000,0
655,42126.55,,-28.46,-0.142879597,0,,0,1000000,0
656,41999.98,,-126.57,-0.554040306,0,,0,1000000,0
657,42099.49,,99.50999999999476,0.3934188010764213,0,,0,1000000,0
658,42105.92,,6.430000000000291,0.003337884,0,,0,1000000,0
659,42220.75,,114.83000000000175,0.4576220632643044,0,,0,1000000,0
660,42707.54,,486.7900000000009,2.0164370373761873,0,,0,1000000,0
661,42556.19,,-151.35,-0.657888663,0,,0,1000000,0
662,42411.87,,-144.32,-0.628427245,0,,0,1000000,0
663,42395.55,,-16.32,-0.092003122,0,,0,1000000,0
664,42494.09,,98.54,0.3893537120214413,0,,0,1000000,0
665,42575.11,,81.02000000000407,0.3159306602244096,0,,0,1000000,0
666,42600.27,,25.159999999996217,0.08183182,0,,0,1000000,0
667,42475.46,,-124.81,-0.546664474,0,,0,1000000,0
668,42415.73,,-59.73,-0.273926334,0,,0,1000000,0
669,42394.61,,-21.12,-0.112119026,0,,0,1000000,0
670,42283.32,,-111.29,-0.490004676,0,,0,1000000,0
671,42252.96,,-30.36,-0.150842143,0,,0,1000000,0
672,42301.04,,48.080000000001746,0.17788526489359666,0,,0,1000000,0
673,42160.07,,-140.97,-0.614388019,0,,0,1000000,0
674,41965.9,,-194.17,-0.837339295,0,,0,1000000,0
675,41780.72,,-185.18,-0.799663882,0,,0,1000000,0
676,41938.62,,157.90000000000146,0.638120399,0,,0,1000000,0
677,41971.53,,32.90999999999622,0.11431062472453025,0,,0,1000000,0
678,41828,,-143.53,-0.625116502,0,,0,1000000,0
679,42034.59,,206.5899999999965,0.8421711062380073,0,,0,1000000,0
680,41969.21,,-65.38,-0.29760443,0,,0,1000000,0
681,42155.41,,186.20000000000437,0.7567204198143889,0,,0,1000000,0
682,42229.57,,74.15999999999622,0.28718167989743953,0,,0,1000000,0
683,42317.22,,87.65000000000146,0.3437157534558262,0,,0,1000000,0
684,42208.37,,-108.85,-0.479779091,0,,0,1000000,0
685,42126.01,,-82.36,-0.368764443,0,,0,1000000,0
686,42152.66,,26.650000000001455,0.088076132,0,,0,1000000,0
687,42046.03,,-106.63,-0.470475485,0,,0,1000000,0
688,42107.83,,61.80000000000291,0.23538322554747584,0,,0,1000000,0
689,42284.34,,176.50999999999476,0.7161114373991851,0,,0,1000000,0
690,42311.54,,27.200000000004366,0.09038108,0,,0,1000000,0
691,42238.56,,-72.98,-0.329454612,0,,0,1000000,0
692,42093.94,,-144.62,-0.629684489,0,,0,1000000,0
693,41992.2,,-101.74,-0.449982407,0,,0,1000000,0
694,41942.8,,-49.4,-0.230635231,0,,0,1000000,0
695,42629.1,,686.2999999999956,2.852546230528823,0,,0,1000000,0
696,43204.58,,575.4800000000032,2.388120283031599,0,,0,1000000,0
697,42990.37,,-214.21,-0.921323197,0,,0,1000000,0
698,43026.32,,35.94999999999709,0.127050698,0,,0,1000000,0
699,43000.88,,-25.44,-0.130223341,0,,0,1000000,0
700,43149.48,,148.60000000000582,0.5991458337658764,0,,0,1000000,0
701,43185.98,,36.5,0.12935564504141264,0,,0,1000000,0
702,43117.08,,-68.9,-0.312356094,0,,0,1000000,0
703,43306.18,,189.09999999999854,0.7688737788447023,0,,0,1000000,0
704,43172.12,,-134.06,-0.585429498,0,,0,1000000,0
705,43449.99,,277.86999999999534,1.1408922895767897,0,,0,1000000,0
706,43619.73,,169.74000000000524,0.6877396302835783,0,,0,1000000,0
707,43508.06,,-111.67,-0.491597185,0,,0,1000000,0
708,43415.91,,-92.15,-0.409792506,0,,0,1000000,0
709,43368.67,,-47.24,-0.221583074,0,,0,1000000,0
710,43340.14,,-28.53,-0.143172954,0,,0,1000000,0
711,43357.13,,16.989999999997963,0.047592874461441434,0,,0,1000000,0
712,43423.72,,66.59000000000378,0.2554572220148307,0,,0,1000000,0
713,43324.55,,-99.17,-0.439212017,0,,0,1000000,0
714,43473.6,,149.04999999999563,0.6010316998222655,0,,0,1000000,0
715,43526.96,,53.36000000000058,0.20001275995572418,0,,0,1000000,0
716,43394.5,,-132.46,-0.578724197,0,,0,1000000,0
717,43291.84,,-102.66,-0.453837956,0,,0,1000000,0
718,43479.72,,187.88000000000466,0.7637609864250685,0,,0,1000000,0
719,43379.53,,-100.19,-0.443486647,0,,0,1000000,0
720,43498.18,,118.65000000000146,0.47363097067667925,0,,0,1000000,0
721,43397.58,,-100.6,-0.44520488,0,,0,1000000,0
722,43375.25,,-22.33,-0.117189911,0,,0,1000000,0
723,43548.62,,173.37000000000262,0.7029522831387833,0,,0,1000000,0
724,43552.07,,3.4499999999970896,-0.00915074,0,,0,1000000,0
725,43543.9,,-8.17,-0.057847992,0,,0,1000000,0
726,43329.94,,-213.96,-0.920275494,0,,0,1000000,0
727,42942.78,,-387.16,-1.646124385,0,,0,1000000,0
728,42931.91,,-10.87,-0.069163188,0,,0,1000000,0
729,42766.37,,-165.54,-0.717356306,0,,0,1000000,0
730,42865.75,,99.37999999999738,0.3928739953267964,0,,0,1000000,0
731,42916.64,,50.88999999999942,0.18966145071263843,0,,0,1000000,0
732,42947.49,,30.849999999998545,0.10567754899954139,0,,0,1000000,0
733,42959.35,,11.860000000000582,0.026094001418130605,0,,0,1000000,0
734,42955.26,,-4.09,-0.040749473,0,,0,1000000,0
735,43022.78,,67.52,0.25935467853142696,0,,0,1000000,0
736,42954.65,,-68.13,-0.309129167,0,,0,1000000,0
737,42622.95,,-331.7,-1.41370187,0,,0,1000000,0
738,42366.82,,-256.13,-1.097002097,0,,0,1000000,0
739,42618.1,,251.27999999999884,1.0294585597089823,0,,0,1000000,0
740,42595.38,,-22.72,-0.118824328,0,,0,1000000,0
741,42764.52,,169.13999999999942,0.6852251422083115,0,,0,1000000,0
742,42856.82,,92.30000000000291,0.36320303603896026,0,,0,1000000,0
743,43352.97,,496.15000000000146,2.055663051,0,,0,1000000,0
744,43465.67,,112.69999999999709,0.44869563059717466,0,,0,1000000,0
745,43706.5,,240.83000000000175,0.9856645590651908,0,,0,1000000,0
746,43498.14,,-208.36,-0.896806938,0,,0,1000000,0
747,43315.83,,-182.31,-0.787636248,0,,0,1000000,0
748,42524.73,,-791.1,-3.338961573,0,,0,1000000,0
749,42461.38,,-63.35,-0.289097079,0,,0,1000000,0
750,42634.7,,173.3199999999997,0.7027427424658342,0,,0,1000000,0
751,42548.08,,-86.62,-0.386617308,0,,0,1000000,0
752,42447.07,,-101.01,-0.446923114,0,,0,1000000,0
753,41947.79,,-499.28,-2.11599839,0,,0,1000000,0
754,42117.28,,169.48999999999796,0.6866919269188635,0,,0,1000000,0
755,41972.65,,-144.63,-0.629726397,0,,0,1000000,0
756,42025.3,,52.650000000001455,0.1970372824000244,0,,0,1000000,0
757,42107.77,,82.46999999999389,0.3220073397395358,0,,0,1000000,0
758,42151.19,,43.42000000000553,0.1583560741758972,0,,0,1000000,0
759,42147.88,,-3.31,-0.037480639,0,,0,1000000,0
760,42200,,52.12000000000262,0.19481615126689858,0,,0,1000000,0
761,42112.25,,-87.75,-0.391352927,0,,0,1000000,0
762,42183.84,,71.58999999999651,0.27641128930848613,0,,0,1000000,0
763,42042.98,,-140.86,-0.61392703,0,,0,1000000,0
764,42104.33,,61.349999999998545,0.23349735949102582,0,,0,1000000,0
765,42189.1,,84.77,0.33164621069464356,0,,0,1000000,0
766,42637.05,,447.95000000000437,1.8536658426388495,0,,0,1000000,0
767,42491,,-146.05,-0.635677352,0,,0,1000000,0
768,42644.1,,153.09999999999854,0.6180044943301634,0,,0,1000000,0
769,42907.66,,263.56000000000495,1.0809217489823006,0,,0,1000000,0
770,42837.15,,-70.51,-0.319103303,0,,0,1000000,0
771,43209.45,,372.29999999999563,1.536630804485344,0,,0,1000000,0
772,43001.81,,-207.64,-0.893789553,0,,0,1000000,0
773,43079.55,,77.74000000000524,0.30218479207975646,0,,0,1000000,0
774,42918.1,,-161.45,-0.700215879,0,,0,1000000,0
775,43078.81,,160.70999999999913,0.6498965847511557,0,,0,1000000,0
776,43155.74,,76.93000000000029,0.2987902331781586,0,,0,1000000,0
777,43109.6,,-46.14,-0.216973179,0,,0,1000000,0
778,43068.59,,-41.01,-0.195474306,0,,0,1000000,0
779,43015.73,,-52.86,-0.245135446,0,,0,1000000,0
780,42943.94,,-71.79,-0.324467544,0,,0,1000000,0
781,43085.62,,141.6800000000003,0.5701454046313919,0,,0,1000000,0
782,43138.99,,53.36999999999534,0.20005466809028957,0,,0,1000000,0
783,43067.05,,-71.94,-0.325096166,0,,0,1000000,0
784,42989.87,,-77.18,-0.347056029,0,,0,1000000,0
785,42963.85,,-26.02,-0.132654012,0,,0,1000000,0
786,43100.61,,136.76000000000204,0.5495266024144122,0,,0,1000000,0
787,43135.83,,35.220000000001164,0.1239914038142339,0,,0,1000000,0
788,43122.11,,-13.72,-0.081107007,0,,0,1000000,0
789,42668.91,,-453.2,-1.922885706,0,,0,1000000,0
790,42767.02,,98.11,0.38755166223418314,0,,0,1000000,0
791,43215.29,,448.2700000000041,1.8550069029456442,0,,0,1000000,0
792,43190.07,,-25.22,-0.129301362,0,,0,1000000,0
793,42929.65,,-260.42,-1.114980687,0,,0,1000000,0
794,42905.05,,-24.6,-0.126703057,0,,0,1000000,0
795,43042.7,,137.64999999999418,0.5532564263926554,0,,0,1000000,0
796,42935.23,,-107.47,-0.473995769,0,,0,1000000,0
797,42977.27,,42.04,0.15257275160278985,0,,0,1000000,0
798,43183.5,,206.2300000000032,0.8406624133928899,0,,0,1000000,0
799,43181.66,,-1.84,-0.031320143,0,,0,1000000,0
800,43208.92,,27.25999999999476,0.090632529,0,,0,1000000,0
801,43194.47,,-14.45,-0.084166301,0,,0,1000000,0
802,43169.7,,-24.77,-0.127415496,0,,0,1000000,0
803,43159.19,,-10.51,-0.067654496,0,,0,1000000,0
804,43175.68,,16.489999999997963,0.045497468,0,,0,1000000,0
805,43154.82,,-20.86,-0.111029415,0,,0,1000000,0
806,43078.66,,-76.16,-0.342781399,0,,0,1000000,0
807,43043.82,,-34.84,-0.169616987,0,,0,1000000,0
808,43002.11,,-41.71,-0.198407876,0,,0,1000000,0
809,43076.58,,74.47000000000116,0.2884808320696688,0,,0,1000000,0
810,43050.7,,-25.88,-0.132067299,0,,0,1000000,0
811,42978.07,,-72.63,-0.327987828,0,,0,1000000,0
812,43051.96,,73.88999999999942,0.28605016026359387,0,,0,1000000,0
813,43054.21,,2.25,-0.014179716,0,,0,1000000,0
814,43028.01,,-26.2,-0.133408359,0,,0,1000000,0
815,43108.65,,80.63999999999942,0.31433815111006996,0,,0,1000000,0
816,43075.86,,-32.79,-0.16102582,0,,0,1000000,0
817,43217.39,,141.52999999999884,0.5695167826125752,0,,0,1000000,0
818,43058.55,,-158.84,-0.689277856,0,,0,1000000,0
819,43045.45,,-13.1,-0.078508703,0,,0,1000000,0
820,43053.49,,8.040000000000873,0.010085094,0,,0,1000000,0
821,43030.36,,-23.13,-0.120542562,0,,0,1000000,0
822,43024.77,,-5.59,-0.047035693,0,,0,1000000,0
823,43010.67,,-14.1,-0.082699516,0,,0,1000000,0
824,43000.88,,-9.79,-0.06463711,0,,0,1000000,0
825,43023.24,,22.360000000000582,0.070097543,0,,0,1000000,0
826,43000.84,,-22.4,-0.117483268,0,,0,1000000,0
827,43014.4,,13.560000000004948,0.033218384,0,,0,1000000,0
828,42908.18,,-106.22,-0.468757252,0,,0,1000000,0
829,42874.78,,-33.4,-0.163582216,0,,0,1000000,0
830,42742.31,,-132.47,-0.578766105,0,,0,1000000,0
831,42822.79,,80.48,0.3136676209566878,0,,0,1000000,0
832,42787.79,,-35,-0.170287517,0,,0,1000000,0
833,42923.39,,135.59999999999854,0.5446652588022625,0,,0,1000000,0
834,42927.65,,4.260000000002037,-0.005756181,0,,0,1000000,0
835,43043.21,,115.55999999999767,0.46068135708916547,0,,0,1000000,0
836,42973.32,,-69.89,-0.316504999,0,,0,1000000,0
837,42980.95,,7.629999999997381,0.00836686,0,,0,1000000,0
838,42859.78,,-121.17,-0.531409913,0,,0,1000000,0
839,42926.79,,67.01000000000204,0.257217364,0,,0,1000000,0
840,42895,,-31.79,-0.156835006,0,,0,1000000,0
841,42881.84,,-13.16,-0.078760151,0,,0,1000000,0
842,42774.07,,-107.77,-0.475253013,0,,0,1000000,0
843,42624.72,,-149.35,-0.649507036,0,,0,1000000,0
844,42862.84,,238.11999999999534,0.9743074545919862,0,,0,1000000,0
845,42758.26,,-104.58,-0.461884318,0,,0,1000000,0
846,42561.45,,-196.81,-0.848403043,0,,0,1000000,0
847,42568.55,,7.100000000005821,0.006145729,0,,0,1000000,0
848,42333.93,,-234.62,-1.0068577,0,,0,1000000,0
849,42499.09,,165.15999999999622,0.6685457046425242,0,,0,1000000,0
850,42420.19,,-78.9,-0.354264228,0,,0,1000000,0
851,42682.98,,262.7900000000009,1.077694822619056,0,,0,1000000,0
852,42708.29,,25.30999999999767,0.082460442,0,,0,1000000,0
853,42745.6,,37.30999999999767,0.132750204,0,,0,1000000,0
854,42783.19,,37.59000000000378,0.13392363171145202,0,,0,1000000,0
855,43036.76,,253.5699999999997,1.0390555225294942,0,,0,1000000,0
856,42994.91,,-41.85,-0.198994589,0,,0,1000000,0
857,42992.88,,-2.03,-0.032116398,0,,0,1000000,0
858,43101.93,,109.05000000000291,0.43339916147280827,0,,0,1000000,0
859,43155.05,,53.12000000000262,0.19900696472563578,0,,0,1000000,0
860,43216.22,,61.169999999998254,0.23274301306845188,0,,0,1000000,0
861,43412.11,,195.88999999999942,0.7973294022295315,0,,0,1000000,0
862,43150.84,,-261.27,-1.118542879,0,,0,1000000,0
863,42596.32,,-554.52,-2.347498925,0,,0,1000000,0
864,42678.21,,81.88999999999942,0.31957666793349143,0,,0,1000000,0
865,42664.22,,-13.99,-0.082238526,0,,0,1000000,0
866,42675.45,,11.229999999995925,0.023453788939106657,0,,0,1000000,0
867,42717.41,,41.96,0.15223748652614455,0,,0,1000000,0
868,42376.3,,-341.11,-1.453137425,0,,0,1000000,0
869,42327.62,,-48.68,-0.227617845,0,,0,1000000,0
870,42451.07,,123.44999999999709,0.49374687527859945,0,,0,1000000,0
871,42657.67,,206.59999999999854,0.8422130143726032,0,,0,1000000,0
872,42552.17,,-105.5,-0.465739866,0,,0,1000000,0
873,42618.33,,66.16000000000349,0.25365517222757245,0,,0,1000000,0
874,42795.55,,177.22000000000116,0.7190869149549154,0,,0,1000000,0
875,42800.34,,4.789999999993597,-0.00353505,0,,0,1000000,0
876,42779.62,,-20.72,-0.110442701,0,,0,1000000,0
877,42731.6,,-48.02,-0.224851908,0,,0,1000000,0
878,42729.31,,-2.29,-0.033206009,0,,0,1000000,0
879,42828.9,,99.59000000000378,0.39375406615315806,0,,0,1000000,0
880,43025.45,,196.54999999999563,0.8000953391122823,0,,0,1000000,0
881,42950.59,,-74.86,-0.337333342,0,,0,1000000,0
882,42753.33,,-197.26,-0.850288909,0,,0,1000000,0
883,42784.73,,31.400000000001455,0.10798249640185904,0,,0,1000000,0
884,42742.27,,-42.46,-0.201550986,0,,0,1000000,0
885,42835.66,,93.39,0.36777102270899964,0,,0,1000000,0
886,42900,,64.33999999999651,0.24602789173264147,0,,0,1000000,0
887,43212.92,,312.91999999999825,1.2877803013055404,0,,0,1000000,0
888,43151.77,,-61.15,-0.279877289,0,,0,1000000,0
889,43170.18,,18.410000000003492,0.053543829572871425,0,,0,1000000,0
890,43186.49,,16.30999999999767,0.044743121,0,,0,1000000,0
891,43261.43,,74.94000000000233,0.29045051439528013,0,,0,1000000,0
892,43092,,-169.43,-0.733658571,0,,0,1000000,0
893,43160.56,,68.55999999999767,0.2637131245285173,0,,0,1000000,0
894,43195.42,,34.86000000000058,0.12248271096908607,0,,0,1000000,0
895,43095.79,,-99.63,-0.441139791,0,,0,1000000,0
896,43080.42,,-15.37,-0.088021849,0,,0,1000000,0
897,43033.78,,-46.64,-0.219068586,0,,0,1000000,0
898,43025.56,,-8.22,-0.058057533,0,,0,1000000,0
899,42774.76,,-250.8,-1.074665062,0,,0,1000000,0
900,42897.73,,122.97000000000116,0.4917352848184227,0,,0,1000000,0
901,43000.58,,102.84999999999854,0.4074161180286194,0,,0,1000000,0
902,42925.8,,-74.78,-0.336998077,0,,0,1000000,0
903,42886.08,,-39.72,-0.190068157,0,,0,1000000,0
904,42915.7,,29.619999999995343,0.10052284844528123,0,,0,1000000,0
905,43119.2,,203.5,0.829221493,0,,0,1000000,0
906,42871.81,,-247.39,-1.060374388,0,,0,1000000,0
907,42910.27,,38.45999999999913,0.13756963942053388,0,,0,1000000,0
908,43051.76,,141.49000000000524,0.5693491500742526,0,,0,1000000,0
909,43128.03,,76.27,0.2960242962953774,0,,0,1000000,0
910,43010.16,,-117.87,-0.517580229,0,,0,1000000,0
911,43042.9,,32.73999999999796,0.11359818643655224,0,,0,1000000,0
912,43208.37,,165.47000000000116,0.6698448568147534,0,,0,1000000,0
913,43471.7,,263.32999999999447,1.0799578618867471,0,,0,1000000,0
914,43630.61,,158.9100000000035,0.6423531205254471,0,,0,1000000,0
915,43603.87,,-26.74,-0.135671398,0,,0,1000000,0
916,44129.57,,525.6999999999971,2.179501589055636,0,,0,1000000,0
917,44204.72,,75.15000000000146,0.29133058522161126,0,,0,1000000,0
918,44161.02,,-43.7,-0.206747594,0,,0,1000000,0
919,44343.61,,182.59000000000378,0.7415915832283452,0,,0,1000000,0
920,44671.39,,327.77999999999884,1.3500557893023777,0,,0,1000000,0
921,44662.51,,-8.88,-0.06082347,0,,0,1000000,0
922,44651.03,,-11.48,-0.071719585,0,,0,1000000,0
923,44537.93,,-113.1,-0.497590048,0,,0,1000000,0
924,44482.68,,-55.25,-0.25515149,0,,0,1000000,0
925,44552.38,,69.69999999999709,0.2684906518714753,0,,0,1000000,0
926,44464.7,,-87.68,-0.39105957,0,,0,1000000,0
927,44511.27,,46.56999999999971,0.17155713657089497,0,,0,1000000,0
928,44710.89,,199.62000000000262,0.8129611364306346,0,,0,1000000,0
929,44678.17,,-32.72,-0.160732463,0,,0,1000000,0
930,44817.57,,139.40000000000146,0.56059035,0,,0,1000000,0
931,44699.38,,-118.19,-0.518921289,0,,0,1000000,0
932,44697.11,,-2.27,-0.033122193,0,,0,1000000,0
933,44982.2,,285.0899999999965,1.171149962748877,0,,0,1000000,0
934,45080.22,,98.02000000000407,0.3871744890229419,0,,0,1000000,0
935,45457.59,,377.36999999999534,1.5578782287211403,0,,0,1000000,0
936,45065.06,,-392.53,-1.668629053,0,,0,1000000,0
937,45042.04,,-23.02,-0.120081572,0,,0,1000000,0
938,45312.08,,270.0400000000009,1.1080782201949007,0,,0,1000000,0
939,45296.19,,-15.89,-0.090201072,0,,0,1000000,0
940,45527.61,,231.41999999999825,0.9462290044184591,0,,0,1000000,0
941,45334.97,,-192.64,-0.830927351,0,,0,1000000,0
942,45287.41,,-47.56,-0.222924134,0,,0,1000000,0
943,45305.2,,17.789999999993597,0.050945525,0,,0,1000000,0
944,45305.41,,0.21000000000640284,-0.022728975,0,,0,1000000,0
945,45503.17,,197.75999999999476,0.8051662233973506,0,,0,1000000,0
946,46284.18,,781.01,3.2494581732058494,0,,0,1000000,0
947,46053.26,,-230.92,-0.99135169,0,,0,1000000,0
948,45961.21,,-92.05,-0.409373425,0,,0,1000000,0
949,46268.35,,307.1399999999994,1.2635573995140443,0,,0,1000000,0
950,46197.31,,-71.04,-0.321324434,0,,0,1000000,0
951,46217.18,,19.87000000000262,0.059662417,0,,0,1000000,0
952,46646.66,,429.4800000000032,1.7762615180559687,0,,0,1000000,0
953,46536.13,,-110.53,-0.486819658,0,,0,1000000,0
954,46790.07,,253.94000000000233,1.0406061235092379,0,,0,1000000,0
955,47186.88,,396.8099999999977,1.6393476423590012,0,,0,1000000,0
956,47322.41,,135.5300000000061,0.5443719018601825,0,,0,1000000,0
957,47475,,152.5899999999965,0.6158671794661988,0,,0,1000000,0
958,47062.66,,-412.34,-1.751649068,0,,0,1000000,0
959,47178.13,,115.46999999999389,0.46030418387786326,0,,0,1000000,0
960,47290.04,,111.91000000000349,0.4453848879647991,0,,0,1000000,0
961,47680.78,,390.73999999999796,1.6139094046644678,0,,0,1000000,0
962,47615.97,,-64.81,-0.295215666,0,,0,1000000,0
963,47537.31,,-78.66,-0.353258433,0,,0,1000000,0
964,47559.63,,22.31999999999971,0.06992991,0,,0,1000000,0
965,47548.67,,-10.96,-0.069540362,0,,0,1000000,0
966,47310.74,,-237.93,-1.020729292,0,,0,1000000,0
967,47160.41,,-150.33,-0.653614033,0,,0,1000000,0
968,47111.45,,-48.96,-0.228791273,0,,0,1000000,0
969,47324.75,,213.3000000000029,0.8702914645461607,0,,0,1000000,0
970,47342.2,,17.44999999999709,0.049520649,0,,0,1000000,0
971,47404.92,,62.720000000001164,0.23923877392950674,0,,0,1000000,0
972,47448.25,,43.330000000001746,0.157978901,0,,0,1000000,0
973,47370.44,,-77.81,-0.349696241,0,,0,1000000,0